,user_id,item_id,rating,timestamp
6528,165,289,5,886397723
30943,523,355,5,884636453
23414,436,576,5,880140051
13556,63,545,4,889737506
777,150,850,5,879524368
22002,434,525,4,884132942
27530,371,51,4,876869445
44523,823,908,5,881184695
39750,910,463,5,875965906
33469,828,116,5,892502421
35023,745,488,5,888638876
2025,58,527,4,888205659
45284,523,622,4,884634578
46535,621,555,4,882670843
54603,715,918,5,884642132
48704,533,289,4,877807486
7211,275,13,4,890979947
45700,592,272,4,875659665
24134,408,473,4,881108364
36647,320,18,4,879438825
17850,337,454,4,879438627
1594,268,853,4,891447169
22331,578,206,5,880952299
46043,503,483,4,887837958
36071,542,658,4,877547580
13294,127,328,4,879966355
845,150,53,4,879524849
49166,905,968,5,880159530
9607,114,988,5,881171488
3814,188,263,4,893264735
18743,58,423,5,888206094
37899,929,1046,4,891037177
4449,346,582,4,881654064
40728,887,140,5,880176984
21851,12,701,4,882399615
12450,458,310,4,879561679
1721,0,218,5,878543541
13519,108,254,5,880578185
16801,350,278,5,879481613
7582,213,22,5,892668130
45988,12,786,4,882139717
52304,845,185,4,878940301
4463,371,149,5,876869894
14013,389,264,5,879694123
32851,638,76,4,891239790
44248,617,123,4,891307784
29364,71,531,5,880036638
37908,736,421,4,875351872
32803,288,706,4,876789463
42238,329,660,5,876545971
10756,124,45,5,892836362
4800,79,53,4,887401677
212,270,366,4,885849447
37182,620,419,4,874965093
24764,408,182,4,881107666
53193,804,170,4,882388082
51942,668,90,4,891517238
6793,338,22,5,891033481
52763,921,455,5,880387664
20774,585,216,4,884061806
31488,129,37,4,875801422
54192,660,159,5,876017294
54637,709,679,4,879994581
6722,1,246,4,888551062
24331,94,1025,4,879197445
3132,267,144,4,875743563
14095,333,415,4,891547955
3175,117,146,5,875384946
1659,116,393,5,880126174
39389,885,406,4,881380025
30478,800,426,4,875985840
44351,845,210,4,878939327
14068,485,276,4,879875279
12421,295,246,5,884196921
30680,784,228,4,882843646
6674,335,265,4,877760310
7801,302,162,5,879467413
14046,371,251,4,876869066
32278,664,282,4,884290728
12467,392,162,5,887745883
10441,261,853,4,879962542
13403,172,814,4,877556926
48430,591,303,5,885280156
10188,199,115,5,876041895
53920,69,162,5,884064217
5128,353,198,4,891217394
17230,17,458,5,880129691
17907,369,98,4,879435244
41300,173,60,5,886514123
89,268,484,4,891449922
7017,377,507,4,880054954
44110,473,623,4,887925838
53761,472,117,5,878157299
43636,183,375,4,889909515
2123,157,33,4,880134607
11252,384,435,4,879440701
8056,263,420,5,886123530
44502,665,90,4,880139642
16265,232,194,5,880923202
24256,494,422,5,888632969
6253,221,229,5,878184392
2897,178,303,5,892151202
37776,643,318,4,889076173
2252,278,99,4,892174381
52757,490,650,5,891189575
42364,870,316,4,888478822
49573,798,111,4,887646423
30879,206,411,4,875774463
44871,884,72,5,876032884
2180,286,937,5,875334430
50775,930,585,5,891249620
53702,905,14,5,880158861
4833,268,616,4,891448048
11097,267,559,5,875309344
681,93,23,4,885873423
21957,5,167,4,883600818
11708,406,51,5,875042569
216,196,89,5,891409839
34924,418,264,5,879435520
14242,270,359,5,885849188
5723,290,169,5,874868255
35851,440,302,4,891035056
42991,919,89,4,879380656
38147,908,22,4,881421332
38934,745,875,4,888639481
17037,350,644,4,879481675
21558,567,1081,5,877907281
33386,436,1084,4,881002191
4964,328,265,4,891655905
36492,639,179,5,874778181
37204,938,61,4,885922016
38221,81,160,4,878769703
15336,17,611,4,880131407
15441,255,21,5,882164259
11504,405,64,4,879446748
54655,415,72,5,893213405
29512,649,1044,4,891383856
14589,391,820,4,891037720
33390,745,45,5,888639060
7414,57,218,5,884305271
47759,902,264,5,879735461
29894,792,455,5,891035822
28563,769,227,5,880659482
11843,294,693,4,879518018
51339,862,277,5,878179381
9876,382,8,5,891192801
47140,823,138,4,880756725
3485,344,43,5,884902317
53173,508,260,4,883591195
12347,53,328,4,890608225
35296,42,525,4,875975613
34132,838,671,4,891204713
35330,709,47,5,879993534
4649,343,672,4,884900792
24828,552,125,4,879948996
54804,803,118,5,881694798
40819,659,710,4,891199478
36633,492,937,4,884130550
50310,731,107,4,879535368
40124,775,192,5,875980669
50369,536,498,4,886031105
49719,392,303,5,887741960
44163,600,416,5,876349387
51567,769,272,4,880659303
37270,880,215,5,879862865
15411,248,447,4,879572795
26040,659,143,4,891200388
48546,542,8,4,876382812
31463,629,859,4,885667249
2867,129,50,5,875216507
51168,449,600,4,882377590
1691,325,176,4,879877143
50827,802,503,5,879441476
12947,312,460,5,891013742
36049,434,280,4,884133446
42200,683,14,5,878759758
31673,623,265,5,879792446
46156,805,63,4,892705239
41331,910,184,4,875966238
38101,880,476,5,879866320
36065,415,1095,5,893213103
19538,313,192,5,877888610
32476,471,374,5,892790953
30836,654,463,4,888685734
30848,756,260,4,884999132
4149,75,54,4,875027981
37591,720,451,4,891281020
12173,231,278,4,880062259
47776,234,1032,4,889655723
37611,697,1069,4,879148051
10479,449,375,5,882376446
6085,282,630,5,879298239
15174,261,699,4,879793854
49718,212,277,4,878870226
30413,163,451,5,889402245
20706,436,443,5,880141008
10364,388,66,4,880088091
38826,546,307,4,891282926
45338,436,456,4,880142177
5766,12,143,4,882139901
28238,173,275,5,890168158
39615,144,423,5,877343121
51348,794,411,4,892690262
9721,292,196,4,888907552
24232,261,414,4,879791999
13311,86,192,5,879876403
19585,523,182,4,884634877
17815,575,269,5,886985003
2606,333,79,4,891548295
30442,590,588,4,891031116
53940,678,162,5,884486758
39183,262,464,4,891298107
27737,707,190,4,879848053
39040,873,11,5,876465230
4500,344,286,4,884994156
21023,468,627,5,879524116
24511,90,316,4,891438245
18712,360,194,4,879440516
41628,756,511,5,881975061
24437,231,93,5,880062447
17217,82,525,4,887665549
36716,794,103,4,893219477
19469,436,700,5,881001888
12101,252,316,4,891627790
44018,371,48,5,876869553
24021,662,524,4,889492841
43389,854,656,4,891489356
48824,900,181,5,879465583
8813,6,277,4,891350703
20821,313,246,5,877886413
30704,776,589,4,890726086
5058,199,302,5,884125806
53156,930,1172,4,891250891
26564,503,995,4,887837958
1494,75,85,4,882606108
38632,531,471,5,893119491
50809,930,42,4,891250142
9782,408,459,5,881106947
32104,745,458,4,888639437
15904,338,124,5,891033044
45832,731,932,4,879535644
40959,802,158,5,879442377
53842,834,345,5,885754173
35339,232,422,5,877665324
53793,899,53,4,877132091
27301,467,111,4,875280628
7710,151,302,4,890322242
21574,209,494,5,887730532
34498,255,571,4,882164037
37199,914,74,5,880844527
18840,449,1060,5,882373231
13314,83,263,4,883452462
46510,614,251,4,879447556
36698,920,67,4,891452470
829,62,928,5,875747368
47769,369,160,4,879435369
37196,892,1029,4,879897198
51346,221,59,5,878183136
43698,933,805,5,884472704
32652,278,805,5,875296829
12826,415,411,4,878880195
4951,144,334,5,883840638
42183,643,248,4,889076433
22526,436,462,5,880140051
42420,837,435,4,875752107
17315,473,576,5,887923788
30591,17,472,4,880131054
54258,589,526,4,879439086
37082,890,109,4,886610649
18749,256,455,5,879029716
53369,406,277,4,890687293
6682,378,182,4,880524972
7066,315,8,4,880853774
32935,298,155,4,889501890
25163,560,120,4,885810429
43472,542,224,4,876896210
31893,173,145,4,886513767
11706,6,590,5,891354588
14933,255,175,5,882164696
2412,302,396,4,879467035
1023,234,460,4,889655044
16934,57,65,4,890321652
9027,57,140,4,884304570
583,71,224,4,880037418
17967,60,289,5,891206407
5039,238,625,5,889180747
37411,535,72,4,882359813
28976,643,250,4,889076502
24147,320,275,4,879438932
53841,681,166,4,888521195
2084,21,176,5,878886368
21245,396,187,5,885349825
42925,129,771,5,876251312
49682,660,451,4,876037167
10636,447,348,4,891887338
40956,727,289,4,893286638
29392,394,45,5,883763009
37441,860,1019,4,879303668
22132,118,848,4,892564349
43532,935,289,4,876768813
32154,845,277,4,878774722
23222,608,293,5,886895436
52607,552,580,4,879949107
11812,197,163,4,884207492
51418,477,14,5,889397306
41538,534,498,5,879618569
28820,718,303,4,891262608
51635,293,500,5,889854323
54660,411,198,4,879717621
45902,346,176,5,881653912
48376,819,88,5,874793898
50732,922,491,5,885457827
27751,343,88,4,884901180
17304,243,718,4,880603960
1877,226,282,5,879035387
12596,278,143,5,891209077
345,55,66,4,892683275
12085,259,712,4,890618198
45813,905,809,5,880160123
48281,925,244,4,879177027
34603,68,162,5,882145548
23039,661,495,4,880571006
22726,238,162,4,889178833
50035,496,37,4,878759777
14085,279,210,5,891700426
50348,434,159,5,884130995
15945,456,59,5,882396868
41839,654,302,4,888474285
1101,188,926,4,893265971
52195,706,704,5,877325687
50519,917,507,4,875373416
52989,692,14,4,875728842
2672,51,393,4,882922610
33531,452,411,4,877554819
23057,98,1030,4,885679319
43510,290,392,4,875086958
11625,157,163,5,880134913
17339,454,52,4,879112460
11173,17,634,4,880129454
11602,436,675,4,880140822
29376,667,300,4,881591023
49483,778,164,5,891363783
3372,333,7,4,891547171
39237,575,200,4,886986400
918,317,454,4,884495742
19979,591,335,4,885280098
6206,221,507,4,878183110
26853,573,979,5,891279122
30189,556,509,5,881179455
7786,248,206,4,879641305
13024,167,116,5,884287962
30744,628,296,5,880116722
30276,565,306,4,881649471
29970,304,274,5,886322930
19880,503,665,4,887838573
30173,654,291,4,887424720
43778,377,66,4,880055672
23285,639,454,4,874777623
27441,415,480,5,893212573
14911,100,246,4,877137015
52494,887,206,4,880180191
50427,150,635,5,879524713
41557,821,141,4,878438732
44204,887,122,4,880181910
37674,725,223,4,883713473
15911,464,180,4,883530054
54232,761,478,4,878915600
16995,156,108,5,886890296
32566,177,293,4,882823375
10676,398,455,5,882340827
12228,172,319,4,877557028
4326,306,179,4,877121617
49179,906,568,4,879722996
29271,401,227,4,876266948
27785,751,72,4,891401665
32664,620,259,4,890517239
28470,435,76,5,887770115
52640,180,227,5,878962996
52895,428,459,4,882385358
18396,267,193,5,876513855
13700,221,218,5,878181869
22786,487,175,4,891376137
1787,269,315,5,876953900
42760,846,204,5,887048573
8311,74,262,5,884050018
32856,855,309,4,883432352
19735,576,353,5,880475504
15666,426,1119,5,879701253
44036,844,684,4,883949643
33604,616,428,4,883789386
25673,58,417,5,888205228
27591,467,53,4,875288771
8585,23,206,4,875323745
42486,51,271,4,882922302
45112,335,568,5,877759598
19541,607,60,5,880406469
1132,313,88,5,877888168
31622,827,182,5,881712519
44302,813,390,5,878695438
54414,380,460,5,892696019
34069,693,916,5,888806011
39748,483,143,5,891194716
38157,118,287,4,874775038
35890,736,171,4,875348856
15382,333,628,4,891545898
11680,366,394,4,876689878
51446,664,965,4,884292325
21350,605,59,5,880923579
48989,585,724,4,884067105
101,43,283,4,883612356
28157,174,176,4,877107790
28839,436,658,4,880143115
9606,30,114,4,881548110
24581,665,1120,5,880139493
31241,730,275,5,882589593
29908,653,373,4,887864308
36490,836,196,4,887067020
39296,703,665,5,883427640
39583,940,183,5,891283043
12862,220,323,4,876502948
49908,523,473,4,884638025
20710,633,227,5,877018125
41249,222,145,5,891550952
26940,246,714,4,893081381
7088,229,280,4,880484825
36600,860,850,4,879303409
29981,794,476,5,892662223
18191,449,300,4,885945425
3816,118,629,5,874782127
50702,657,161,4,875147448
12328,88,6,5,879441422
45204,794,379,4,893048713
25314,28,257,5,882820686
28704,144,125,5,885557731
12505,150,505,4,879528570
39239,212,108,4,878870987
45417,914,415,4,880844350
4232,276,568,4,879543768
53783,591,12,5,882608401
32146,12,217,5,882397650
43172,745,789,5,888640916
23512,37,433,5,892434523
3070,30,125,4,881548030
4672,143,184,5,888105287
26454,622,272,4,891032275
10489,311,169,5,891698793
41472,745,411,5,888638958
48876,885,170,4,881380177
50645,887,724,4,880177502
11490,199,92,5,884128858
20797,162,247,4,891219977
31560,89,60,4,891385298
19834,273,8,5,878945404
6418,144,336,4,888397542
8218,411,27,4,879716962
52789,628,150,4,880117361
46891,456,64,5,882396659
32535,615,292,4,891224558
46351,878,51,5,880167731
19647,251,455,5,891456876
16826,53,0,4,880931595
25748,425,463,5,879442226
7529,26,358,4,891543245
40602,175,438,4,886048305
42871,137,454,5,879024327
54551,621,189,5,882592143
22709,503,213,5,887832364
29877,23,390,4,875323308
49735,802,172,4,879444924
42341,387,316,4,886439561
52596,222,163,5,891550711
36962,756,671,5,881976203
41844,658,411,4,891384414
38153,9,498,4,877886722
26073,587,1164,5,890032056
32674,336,45,5,875184413
54746,892,714,4,883518875
19434,483,432,4,891195127
21009,572,472,4,885843964
16228,428,415,4,882386942
44128,330,295,5,877196819
46290,868,469,4,875050827
26979,531,217,4,874788566
20854,373,70,5,880937779
3160,157,93,5,880132401
12375,187,463,5,875072009
15662,533,964,4,877808361
44914,658,208,4,891384798
27768,639,13,4,886474436
41973,695,236,5,882622798
43885,541,309,4,886532928
43983,940,45,5,891282816
41486,905,397,4,880159151
15671,523,463,4,884634533
30462,746,79,4,879455126
40386,370,117,4,877487052
50085,940,299,4,891282396
29759,646,67,4,876534083
36402,862,463,5,888886913
733,111,319,4,884992603
8763,353,415,4,891217298
18508,429,114,5,877225726
46347,914,163,4,880844332
27631,544,75,4,879899266
7769,6,630,5,891351161
42765,378,674,5,880526032
27520,760,291,5,878718810
18318,196,254,5,891409893
35952,905,279,4,880159259
17827,404,385,4,885548094
36800,714,473,5,879795949
33353,560,464,4,885807215
1035,270,714,4,885844698
19046,448,234,4,879959152
20457,587,24,4,890024677
44772,234,89,4,889654971
42524,881,618,5,891717319
29286,54,45,4,878176005
27609,50,162,5,883498936
45869,930,942,4,891249146
52972,774,124,4,892210460
13696,497,181,4,881957054
6464,185,913,4,891719775
37370,870,351,4,888479582
10725,388,141,4,879916135
39699,614,125,4,879448599
42900,934,257,4,886831415
8195,400,507,4,891032919
11919,462,239,4,889935953
27501,713,146,4,875964438
16299,458,267,4,879563270
40609,388,576,5,880086943
31286,224,184,5,879540678
50974,707,495,4,879846816
22459,57,24,4,884304570
44618,733,45,5,876698683
29346,678,64,4,884487688
34754,560,1029,4,885807173
37017,694,414,5,886404542
33468,862,49,4,888891473
7070,338,218,4,891033960
14587,415,335,4,893214333
12605,326,141,4,887745871
35847,844,462,5,883948173
22514,470,410,5,889827982
32226,849,10,5,875731441
41413,479,142,4,891208390
262,188,977,5,893264301
50082,25,866,4,891352136
17593,478,111,4,879460236
54459,406,200,4,875044037
23791,619,917,5,889987954
50776,652,254,4,878866995
54022,292,40,5,888906315
7508,307,942,4,887736459
39773,502,164,5,880472250
11238,95,175,5,884403866
15725,212,23,5,878870846
42358,373,659,5,880396359
38125,750,519,4,891208357
34849,803,6,5,881694693
52060,377,423,4,880046437
30639,692,90,5,875727399
44061,389,289,5,879693770
5687,23,168,5,875323676
7110,333,143,4,891547306
46275,597,275,5,886711452
52340,922,206,4,885458010
2329,102,108,4,880416313
13228,245,797,5,884922383
31581,665,124,5,880567695
534,238,471,5,889181015
41991,675,212,4,892686273
12968,143,513,4,888104258
48771,768,93,5,875971949
44114,428,400,4,882387411
3102,150,458,5,879524471
38517,640,956,4,879370337
13946,415,13,4,876697017
21420,384,505,4,879444685
16656,196,21,5,891409839
19522,436,141,5,881002374
16566,302,1039,4,879544659
31704,323,438,4,880575619
28171,333,159,4,891546348
39143,473,485,5,887924425
28056,507,65,4,883776748
53285,641,388,4,886569278
21361,478,75,4,879461898
40727,836,118,4,887066724
46414,9,505,5,877892210
48296,747,198,5,878848044
42154,311,587,4,891698865
6770,186,264,5,879465937
41466,882,93,5,876858820
7321,359,634,4,880355888
54883,890,603,4,886609726
26091,410,198,4,891035617
930,118,682,5,874774956
30611,745,1039,4,888732952
30956,705,479,4,886287450
13302,435,710,5,887770015
42843,747,289,4,878846365
15598,89,622,5,891384997
39255,852,635,4,882814091
13428,378,700,4,880525945
16149,492,507,5,884132037
6655,44,227,4,881008636
18331,313,792,5,877886483
41531,605,271,4,878147641
43676,522,90,4,883702946
48066,870,111,4,888479206
44298,838,407,5,891208897
3395,240,714,5,887249576
13380,492,418,5,884132037
24642,626,1034,4,879530762
7458,59,187,4,883326620
16681,324,482,4,891479058
654,5,22,4,883601365
50661,884,88,5,876032531
